Isin,Year,yhat
JP3105010007,2039,11.728995665789094
JP3105010007,2040,11.084815077927015
JP3105010007,2041,11.335389496080683
JP3105010007,2042,11.66644596113954
JP3105010007,2043,12.077504590651072
JP3105010007,2044,11.433324002784172
JP3105010007,2045,11.68389842093448
JP3105010007,2046,12.014954885993344
JP3105010007,2047,12.426013515504405
JP3105010007,2048,11.781832927637353
CNE100000M47,2023,11.221606649686848
CNE100000M47,2024,10.352865073422798
CNE100000M47,2025,10.79259859813795
CNE100000M47,2026,11.28083765480421
CNE100000M47,2027,11.817063871801317
CNE100000M47,2028,10.948322295541129
CNE100000M47,2029,11.388055820258918
CNE100000M47,2030,11.876294876922678
CNE100000M47,2031,12.412521093926184
CNE100000M47,2032,11.543779517662454
CNE100000M47,2033,11.983513042374433
CNE100000M47,2034,12.47175209904638
CNE100000M47,2035,13.007978316042896
CNE100000M47,2036,12.139236739776774
CNE100000M47,2037,12.578970264489138
CNE100000M47,2038,13.067209321160528
CNE100000M47,2039,13.603435538154569
CNE100000M47,2040,12.734693961894726
CNE100000M47,2041,13.174427486612192
CNE100000M47,2042,13.662666543276782
CNE100000M47,2043,14.19889276028022
CNE100000M47,2044,13.33015118401746
CNE100000M47,2045,13.769884708729178
CNE100000M47,2046,14.258123765394501
CNE100000M47,2047,14.794349982396941
CNE100000M47,2048,13.92560840613309
FI4000519228,2023,2.9418448268722948
FI4000519228,2024,2.27555502725301
FI4000519228,2025,2.4351295432446887
FI4000519228,2026,2.6120054092965
FI4000519228,2027,2.8058841078862913
FI4000519228,2028,2.139594308269009
FI4000519228,2029,2.299168824262374
FI4000519228,2030,2.476044690312312
FI4000519228,2031,2.6699233889057536
FI4000519228,2032,2.0036335892869754
FI4000519228,2033,2.163208105276642
FI4000519228,2034,2.3400839713317776
FI4000519228,2035,2.5339626699207822
FI4000519228,2036,1.8676728703004346
FI4000519228,2037,2.0272473862903935
FI4000519228,2038,2.2041232523453376
FI4000519228,2039,2.3980019509332937
FI4000519228,2040,1.7317121513161344
FI4000519228,2041,1.8912866673092117
FI4000519228,2042,2.0681625333598657
FI4000519228,2043,2.262041231953295
FI4000519228,2044,1.5957514323350899
FI4000519228,2045,1.7553259483243426
FI4000519228,2046,1.9322018143755813
FI4000519228,2047,2.1260805129683193
FI4000519228,2048,1.4597907133492696
JP3152750000,2023,2.9765785752935745
JP3152750000,2024,2.846663329921408
JP3152750000,2025,3.021124204253964
JP3152750000,2026,3.226292107399789
JP3152750000,2027,3.4619973640172126
JP3152750000,2028,3.332082118646634
JP3152750000,2029,3.506542992979776
JP3152750000,2030,3.7117108961254894
JP3152750000,2031,3.9474161527449527
JP3152750000,2032,3.8175009073724904
JP3152750000,2033,3.9919617817042425
JP3152750000,2034,4.197129684851779
JP3152750000,2035,4.432834941469729
JP3152750000,2036,4.302919696096689
JP3152750000,2037,4.477380570428532
JP3152750000,2038,4.682548473575729
JP3152750000,2039,4.9182537301923
JP3152750000,2040,4.7883384848219395
JP3152750000,2041,4.962799359155154
JP3152750000,2042,5.167967262300731
JP3152750000,2043,5.403672518920171
JP3152750000,2044,5.273757273547981
JP3152750000,2045,5.448218147880116
JP3152750000,2046,5.6533860510256515
JP3152750000,2047,5.88909130764495
JP3152750000,2048,5.759176062272739
JP3436300002,2023,6.382831100739598
JP3436300002,2024,5.266374240253731
JP3436300002,2025,5.647843699156197
JP3436300002,2026,6.130745636714413
JP3436300002,2027,6.714375271603002
JP3436300002,2028,5.597918411123146
JP3436300002,2029,5.979387870028587
JP3436300002,2030,6.462289807585003
JP3436300002,2031,7.045919442482217
JP3436300002,2032,5.929462581995838
JP3436300002,2033,6.310932040894532
JP3436300002,2034,6.793833978460186
JP3436300002,2035,7.377463613349604
JP3436300002,2036,6.261006752860475
JP3436300002,2037,6.642476211759643
JP3436300002,2038,7.125378149324119
JP3436300002,2039,7.709007784208898
JP3436300002,2040,6.592550923729721
JP3436300002,2041,6.97402038263512
JP3436300002,2042,7.45692232019174
JP3436300002,2043,8.040551955088873
JP3436300002,2044,6.924095094603711
JP3436300002,2045,7.305564553503131
JP3436300002,2046,7.788466491060106
JP3436300002,2047,8.372096125956274
JP3436300002,2048,7.255639265470414
JP3351050004,2023,17.889568427949
JP3351050004,2024,17.134673407296212
JP3351050004,2025,18.24907724965744
JP3351050004,2026,19.39137575708153
JP3351050004,2027,20.560907397029254
JP3351050004,2028,19.80601237638074
JP3351050004,2029,20.920416218745775
JP3351050004,2030,22.06271472616548
JP3351050004,2031,23.23224636612116
JP3351050004,2032,22.477351345469827
JP3351050004,2033,23.591755187826365
JP3351050004,2034,24.734053695257817
JP3351050004,2035,25.90358533520351
JP3351050004,2036,25.148690314548432
JP3351050004,2037,26.263094156905773
JP3351050004,2038,27.405392664336897
JP3351050004,2039,28.574924304280565
JP3351050004,2040,27.82002928363224
JP3351050004,2041,28.93443312599662
JP3351050004,2042,30.07673163341803
JP3351050004,2043,31.246263273373668
JP3351050004,2044,30.49136825272366
JP3351050004,2045,31.605772095079136
JP3351050004,2046,32.74807060250194
JP3351050004,2047,33.91760224245601
JP3351050004,2048,33.162707221803906
JP3601600004,2023,4.2099605720415045
JP3601600004,2024,4.3215611062926405
JP3601600004,2025,4.392058605227344
JP3601600004,2026,4.47704202208091
JP3601600004,2027,4.576480819753176
JP3601600004,2028,4.688081354004841
JP3601600004,2029,4.758578852939433
JP3601600004,2030,4.843562269793534
JP3601600004,2031,4.943001067466074
JP3601600004,2032,5.054601601716914
JP3601600004,2033,5.125099100651603
JP3601600004,2034,5.210082517505344
JP3601600004,2035,5.309521315178259
JP3601600004,2036,5.421121849429095
JP3601600004,2037,5.491619348363817
JP3601600004,2038,5.576602765217391
JP3601600004,2039,5.676041562889644
JP3601600004,2040,5.787642097141404
JP3601600004,2041,5.858139596076158
JP3601600004,2042,5.943123012929922
JP3601600004,2043,6.042561810602439
JP3601600004,2044,6.154162344853324
JP3601600004,2045,6.2246598437884355
JP3601600004,2046,6.309643260641967
JP3601600004,2047,6.409082058314624
JP3601600004,2048,6.520682592565722
JP3108060009,2023,-6.126492285820339
JP3108060009,2024,-5.008865464455326
JP3108060009,2025,-6.482995531148637
JP3108060009,2026,-8.064969309055849
JP3108060009,2027,-9.753742696214957
JP3108060009,2028,-8.636115874857829
JP3108060009,2029,-10.11024594155636
JP3108060009,2030,-11.6922197194587
JP3108060009,2031,-13.380993106630779
JP3108060009,2032,-12.263366285266192
JP3108060009,2033,-13.737496351953213
JP3108060009,2034,-15.319470129871878
JP3108060009,2035,-17.00824351703
JP3108060009,2036,-15.89061669566069
JP3108060009,2037,-17.364746762348496
JP3108060009,2038,-18.94672054026597
JP3108060009,2039,-20.63549392741895
JP3108060009,2040,-19.517867106062507
JP3108060009,2041,-20.991997172760428
JP3108060009,2042,-22.573970950664343
JP3108060009,2043,-24.262744337836374
JP3108060009,2044,-23.14511751647362
JP3108060009,2045,-24.61924758316033
JP3108060009,2046,-26.201221361065627
JP3108060009,2047,-27.889994748235587
JP3108060009,2048,-26.77236792687085
JP3272600002,2023,3.1232285858797058
JP3272600002,2024,3.185692765978159
JP3272600002,2025,3.1818294427480605
JP3272600002,2026,3.1843022823053646
JP3272600002,2027,3.193113777062068
JP3272600002,2028,3.255577957160669
JP3272600002,2029,3.251714633930426
JP3272600002,2030,3.254187473488091
JP3272600002,2031,3.2629989682447382
JP3272600002,2032,3.325463148342997
JP3272600002,2033,3.321599825113027
JP3272600002,2034,3.324072664670225
JP3272600002,2035,3.332884159427299
JP3272600002,2036,3.395348339525671
JP3272600002,2037,3.3914850162956762
JP3272600002,2038,3.3939578558528027
JP3272600002,2039,3.402769350609602
JP3272600002,2040,3.4652335307082485
JP3272600002,2041,3.4613702074780917
JP3272600002,2042,3.4638430470355557
JP3272600002,2043,3.4726545417921884
JP3272600002,2044,3.535118721890441
JP3272600002,2045,3.5312553986606905
JP3272600002,2046,3.5337282382180124
JP3272600002,2047,3.5425397329747526
JP3272600002,2048,3.605003913073161
JP3351070002,2023,0.4063112811891855
JP3351070002,2024,0.36646503182558376
JP3351070002,2025,0.381594326227264
JP3351070002,2026,0.40311890723855087
JP3351070002,2027,0.4310060586353351
JP3351070002,2028,0.39115980927205096
JP3351070002,2029,0.40628910367383547
JP3351070002,2030,0.4278136846851203
JP3351070002,2031,0.4557008360823008
JP3351070002,2032,0.4158545867186264
JP3351070002,2033,0.430983881120157
JP3351070002,2034,0.4525084621317722
JP3351070002,2035,0.48039561352868165
JP3351070002,2036,0.440549364164904
JP3351070002,2037,0.4556786585664512
JP3351070002,2038,0.4772032395779944
JP3351070002,2039,0.5050903909746202
JP3351070002,2040,0.46524414161137806
JP3351070002,2041,0.4803734360131834
JP3351070002,2042,0.501898017024431
JP3351070002,2043,0.529785168421604
JP3351070002,2044,0.48993891905798354
JP3351070002,2045,0.5050682134596031
JP3351070002,2046,0.5265927944708342
JP3351070002,2047,0.5544799458679859
JP3351070002,2048,0.5146336965043727
JP3436400000,2023,4.875617830508549
JP3436400000,2024,4.34048381385348
JP3436400000,2025,4.562541598499377
JP3436400000,2026,4.824157228273366
JP3436400000,2027,5.124995740706495
JP3436400000,2028,4.589861724054133
JP3436400000,2029,4.811919508701541
JP3436400000,2030,5.07353513847441
JP3436400000,2031,5.374373650911573
JP3436400000,2032,4.839239634256517
JP3436400000,2033,5.061297418900463
JP3436400000,2034,5.322913048677996
JP3436400000,2035,5.623751561111241
JP3436400000,2036,5.088617544454706
JP3436400000,2037,5.3106753290989435
JP3436400000,2038,5.5722909588760245
JP3436400000,2039,5.873129471307313
JP3436400000,2040,5.33799545465522
JP3436400000,2041,5.560053239302561
JP3436400000,2042,5.821668869075664
JP3436400000,2043,6.1225073815127855
JP3436400000,2044,5.58737336485833
JP3436400000,2045,5.809431149502465
JP3436400000,2046,6.071046779275851
JP3436400000,2047,6.3718852917124575
JP3436400000,2048,5.836751275057508
KR7112040001,2023,1.3572540143156402
KR7112040001,2024,1.591189601754617
KR7112040001,2025,1.5122262706958223
KR7112040001,2026,1.4392398153611379
KR7112040001,2027,1.3723093524958987
KR7112040001,2028,1.606244939934601
KR7112040001,2029,1.527281608875149
KR7112040001,2030,1.4542951535415085
KR7112040001,2031,1.387364690675252
KR7112040001,2032,1.6213002781137966
KR7112040001,2033,1.5423369470557053
KR7112040001,2034,1.4693504917200317
KR7112040001,2035,1.4024200288555555
KR7112040001,2036,1.6363556162946717
KR7112040001,2037,1.5573922852364748
KR7112040001,2038,1.4844058299007294
KR7112040001,2039,1.4174753670360933
KR7112040001,2040,1.6514109544748383
KR7112040001,2041,1.572447623415595
KR7112040001,2042,1.4994611680814598
KR7112040001,2043,1.4325307052151923
KR7112040001,2044,1.6664662926535705
KR7112040001,2045,1.5875029615959368
KR7112040001,2046,1.5145165062614252
KR7112040001,2047,1.4475860433954975
KR7112040001,2048,1.6815216308343408
CNE100000QL8,2023,10.044298480510452
CNE100000QL8,2024,10.03926218951359
CNE100000QL8,2025,10.871656870962994
CNE100000QL8,2026,11.711791750882472
CNE100000QL8,2027,12.559389880059678
CNE100000QL8,2028,12.554353589064476
CNE100000QL8,2029,13.386748270515609
CNE100000QL8,2030,14.226883150432922
CNE100000QL8,2031,15.074481279613552
CNE100000QL8,2032,15.069444988617397
CNE100000QL8,2033,15.901839670064799
CNE100000QL8,2034,16.741974549987443
CNE100000QL8,2035,17.58957267916349
CNE100000QL8,2036,17.58453638816574
CNE100000QL8,2037,18.41693106961345
CNE100000QL8,2038,19.257065949536006
CNE100000QL8,2039,20.104664078711423
CNE100000QL8,2040,20.099627787716273
CNE100000QL8,2041,20.932022469167045
CNE100000QL8,2042,21.772157349085255
CNE100000QL8,2043,22.619755478265876
CNE100000QL8,2044,22.614719187270275
CNE100000QL8,2045,23.44711386871702
CNE100000QL8,2046,24.287248748635953
CNE100000QL8,2047,25.13484687781581
CNE100000QL8,2048,25.12981058681923
JP3765250000,2023,0.20276760037809544
JP3765250000,2024,0.1764449919313963
JP3765250000,2025,0.18268023391948313
JP3765250000,2026,0.190428640122054
JP3765250000,2027,0.1996760810128776
JP3765250000,2028,0.1733534725662903
JP3765250000,2029,0.17958871455444148
JP3765250000,2030,0.18733712075696196
JP3765250000,2031,0.1965845616479534
JP3765250000,2032,0.17026195320125953
JP3765250000,2033,0.17649719518926163
JP3765250000,2034,0.18424560139198182
JP3765250000,2035,0.1934930422828054
JP3765250000,2036,0.16717043383604566
JP3765250000,2037,0.17340567582406122
JP3765250000,2038,0.18115408202676436
JP3765250000,2039,0.1904015229175096
JP3765250000,2040,0.16407891447093254
JP3765250000,2041,0.17031415645908127
JP3765250000,2042,0.1780625626616133
JP3765250000,2043,0.18731000355260294
JP3765250000,2044,0.16098739510593546
JP3765250000,2045,0.16722263709394197
JP3765250000,2046,0.17497104329648736
JP3765250000,2047,0.18421848418745473
JP3765250000,2048,0.15789587574076333
JP3549020000,2023,2.1149737966471083
JP3549020000,2024,2.4348335769430958
JP3549020000,2025,2.4840991872705516
JP3549020000,2026,2.5335413367603117
JP3549020000,2027,2.583242744237501
JP3549020000,2028,2.9031025245330513
JP3549020000,2029,2.952368134859948
JP3549020000,2030,3.001810284350469
JP3549020000,2031,3.051511691826636
JP3549020000,2032,3.371371472122338
JP3549020000,2033,3.420637082450437
JP3549020000,2034,3.47007923193923
JP3549020000,2035,3.5197806394168887
JP3549020000,2036,3.8396404197131075
JP3549020000,2037,3.8889060300411025
JP3549020000,2038,3.938348179529893
JP3549020000,2039,3.9880495870076396
JP3549020000,2040,4.307909367303192
JP3549020000,2041,4.3571749776302235
JP3549020000,2042,4.406617127120412
JP3549020000,2043,4.456318534596578
JP3549020000,2044,4.776178314892114
JP3549020000,2045,4.825443925220478
JP3549020000,2046,4.874886074710408
JP3549020000,2047,4.92458748218683
JP3549020000,2048,5.244447262482714
FR0000072597,2023,-1.286024958961995
FR0000072597,2024,-1.2227533716147172
FR0000072597,2025,-1.7105513110870425
FR0000072597,2026,-2.1987111563986055
FR0000072597,2027,-2.6870631489527517
FR0000072597,2028,-2.623791561606372
FR0000072597,2029,-3.111589501079836
FR0000072597,2030,-3.599749346389848
FR0000072597,2031,-4.088101338946096
FR0000072597,2032,-4.024829751599395
FR0000072597,2033,-4.512627691070398
FR0000072597,2034,-5.00078753638395
FR0000072597,2035,-5.489139528937139
FR0000072597,2036,-5.4258679415893765
FR0000072597,2037,-5.913665881060604
FR0000072597,2038,-6.401825726374153
FR0000072597,2039,-6.890177718927159
FR0000072597,2040,-6.826906131580776
FR0000072597,2041,-7.314704071053967
FR0000072597,2042,-7.802863916364657
FR0000072597,2043,-8.291215908920908
FR0000072597,2044,-8.22794432157454
FR0000072597,2045,-8.715742261045014
FR0000072597,2046,-9.20390210635623
FR0000072597,2047,-9.692254098911953
FR0000072597,2048,-9.628982511564882
JP3431200009,2023,4.753268892384514
JP3431200009,2024,4.322378488547085
JP3431200009,2025,4.656984031284813
JP3431200009,2026,5.006779483603609
JP3431200009,2027,5.37149002553456
JP3431200009,2028,4.940599621698958
JP3431200009,2029,5.275205164438245
JP3431200009,2030,5.62500061675529
JP3431200009,2031,5.989711158689596
JP3431200009,2032,5.55882075485266
JP3431200009,2033,5.8934262975885146
JP3431200009,2034,6.2432217499103855
JP3431200009,2035,6.607932291840571
JP3431200009,2036,6.177041888002168
JP3431200009,2037,6.511647430738303
JP3431200009,2038,6.861442883059993
JP3431200009,2039,7.22615342498926
JP3431200009,2040,6.795263021153756
JP3431200009,2041,7.129868563892779
JP3431200009,2042,7.479664016210496
JP3431200009,2043,7.844374558144791
JP3431200009,2044,7.4134841543083825
JP3431200009,2045,7.7480896970438415
JP3431200009,2046,8.09788514936211
JP3431200009,2047,8.462595691295762
JP3431200009,2048,8.031705287458553
JP3910700008,2023,9.35196847612265
JP3910700008,2024,8.972874211881845
JP3910700008,2025,9.29193057879097
JP3910700008,2026,9.680841355689523
JP3910700008,2027,10.13921336121409
JP3910700008,2028,9.760119096977004
JP3910700008,2029,10.079175463887465
JP3910700008,2030,10.468086240785814
JP3910700008,2031,10.926458246315057
JP3910700008,2032,10.547363982073637
JP3910700008,2033,10.866420348980833
JP3910700008,2034,11.255331125883366
JP3910700008,2035,11.713703131409192
JP3910700008,2036,11.334608867166356
JP3910700008,2037,11.653665234073834
JP3910700008,2038,12.042576010975568
JP3910700008,2039,12.500948016498176
JP3910700008,2040,12.121853752261572
JP3910700008,2041,12.440910119172235
JP3910700008,2042,12.82982089607024
JP3910700008,2043,13.288192901599404
JP3910700008,2044,12.90909863735862
JP3910700008,2045,13.22815500426676
JP3910700008,2046,13.617065781164651
JP3910700008,2047,14.075437786693538
JP3910700008,2048,13.696343522452679
JP3386040004,2023,5.55624201789134
JP3386040004,2024,4.519483141839805
JP3386040004,2025,4.82167146839921
JP3386040004,2026,5.219788684099765
JP3386040004,2027,5.713182026961426
JP3386040004,2028,4.676423150915549
JP3386040004,2029,4.978611477477566
JP3386040004,2030,5.37672869317673
JP3386040004,2031,5.870122036046222
JP3386040004,2032,4.833363159994207
JP3386040004,2033,5.135551486550115
JP3386040004,2034,5.533668702257437
JP3386040004,2035,6.027062045120127
JP3386040004,2036,4.990303169065499
JP3386040004,2037,5.292491495621861
JP3386040004,2038,5.690608711328128
JP3386040004,2039,6.184002054186321
JP3386040004,2040,5.147243178141091
JP3386040004,2041,5.449431504703167
JP3386040004,2042,5.84754872040236
JP3386040004,2043,6.340942063271786
JP3386040004,2044,5.304183187220864
JP3386040004,2045,5.606371513777624
JP3386040004,2046,6.004488729477049
JP3386040004,2047,6.4978820723456625
JP3386040004,2048,5.461123196294191
FR0004050250,2023,2.3669741223526444
FR0004050250,2024,2.103843570578222
FR0004050250,2025,2.1735318220494766
FR0004050250,2026,2.266427199144668
FR0004050250,2027,2.382366583488068
FR0004050250,2028,2.1192360317150625
FR0004050250,2029,2.1889242831869753
FR0004050250,2030,2.2818196602818315
FR0004050250,2031,2.397759044627168
FR0004050250,2032,2.1346284928526478
FR0004050250,2033,2.204316744323014
FR0004050250,2034,2.2972121214198937
FR0004050250,2035,2.4131515057635595
FR0004050250,2036,2.150020953988368
FR0004050250,2037,2.2197092054588747
FR0004050250,2038,2.3126045825554753
FR0004050250,2039,2.4285439668980318
FR0004050250,2040,2.1654134151251823
FR0004050250,2041,2.2351016665971195
FR0004050250,2042,2.3279970436919646
FR0004050250,2043,2.443936428037283
FR0004050250,2044,2.1808058762630482
FR0004050250,2045,2.2504941277336354
FR0004050250,2046,2.3433895048285414
FR0004050250,2047,2.45932888917367
FR0004050250,2048,2.1961983373992835
FR0010291245,2023,1.3734769950052632
FR0010291245,2024,1.0853599146436022
FR0010291245,2025,0.8618728256445483
FR0010291245,2026,0.6419361736202549
FR0010291245,2027,0.42551252061821687
FR0010291245,2028,0.13739544025690087
FR0010291245,2029,-0.08609164874203312
FR0010291245,2030,-0.30602830076632426
FR0010291245,2031,-0.5224519537680026
FR0010291245,2032,-0.8105690341296237
FR0010291245,2033,-1.0340561231289165
FR0010291245,2034,-1.2539927751528763
FR0010291245,2035,-1.47041642815479
FR0010291245,2036,-1.7585335085166216
FR0010291245,2037,-1.9820205975158434
FR0010291245,2038,-2.201957249539846
FR0010291245,2039,-2.418380902542041
FR0010291245,2040,-2.7064979829033255
FR0010291245,2041,-2.929985071902224
FR0010291245,2042,-3.149921723926565
FR0010291245,2043,-3.3663453769282565
FR0010291245,2044,-3.654462457289789
FR0010291245,2045,-3.8779495462889946
FR0010291245,2046,-4.097886198313355
FR0010291245,2047,-4.314309851315045
FR0010291245,2048,-4.602426931676634
JP3422190003,2023,2.364611007831929
JP3422190003,2024,2.289838035013182
JP3422190003,2025,2.3892206826636606
JP3422190003,2026,2.5097991381882765
JP3422190003,2027,2.651467533877048
JP3422190003,2028,2.576694561059348
JP3422190003,2029,2.6760772087101525
JP3422190003,2030,2.796655664234797
JP3422190003,2031,2.9383240599248444
JP3422190003,2032,2.863551087105852
JP3422190003,2033,2.962933734755863
JP3422190003,2034,3.0835121902815397
JP3422190003,2035,3.2251805859707403
JP3422190003,2036,3.150407613151421
JP3422190003,2037,3.2497902608014764
JP3422190003,2038,3.370368716326916
JP3422190003,2039,3.5120371120151774
JP3422190003,2040,3.4372641391976195
JP3422190003,2041,3.5366467868484954
JP3422190003,2042,3.6572252423729994
JP3422190003,2043,3.7988936380630327
JP3422190003,2044,3.724120665244206
JP3422190003,2045,3.823503312894512
JP3422190003,2046,3.9440817684189553
JP3422190003,2047,4.085750164108926
JP3422190003,2048,4.010977191290133
MX01ID000009,2023,42.98711801639921
MX01ID000009,2024,51.194946380084644
MX01ID000009,2025,50.04066540907584
MX01ID000009,2026,48.52334828514992
MX01ID000009,2027,46.64676879612131
MX01ID000009,2028,54.85459715977854
MX01ID000009,2029,53.70031618875097
MX01ID000009,2030,52.1829990648426
MX01ID000009,2031,50.306419575768025
MX01ID000009,2032,58.51424793945075
MX01ID000009,2033,57.35996696846537
MX01ID000009,2034,55.842649844498524
MX01ID000009,2035,53.96607035547367
MX01ID000009,2036,62.17389871917448
MX01ID000009,2037,61.01961774818558
MX01ID000009,2038,59.50230062422272
MX01ID000009,2039,57.625721135215954
MX01ID000009,2040,65.83354949887085
MX01ID000009,2041,64.67926852784517
MX01ID000009,2042,63.16195140393138
MX01ID000009,2043,61.28537191485698
MX01ID000009,2044,69.49320027853304
MX01ID000009,2045,68.33891930754871
MX01ID000009,2046,66.82160218362984
MX01ID000009,2047,64.94502269456268
MX01ID000009,2048,73.15285105824631
CNE100000MJ1,2023,6.808412352179687
CNE100000MJ1,2024,7.59424929112045
CNE100000MJ1,2025,7.542720505425623
CNE100000MJ1,2026,7.420025849490264
CNE100000MJ1,2027,7.226598698985863
CNE100000MJ1,2028,8.012435637922737
CNE100000MJ1,2029,7.9609068522263025
CNE100000MJ1,2030,7.838212196291588
CNE100000MJ1,2031,7.644785045781975
CNE100000MJ1,2032,8.430621984723238
CNE100000MJ1,2033,8.379093199030653
CNE100000MJ1,2034,8.256398543090842
CNE100000MJ1,2035,8.062971392585487
CNE100000MJ1,2036,8.848808331528405
CNE100000MJ1,2037,8.797279545835497
CNE100000MJ1,2038,8.674584889896451
CNE100000MJ1,2039,8.481157739394286
CNE100000MJ1,2040,9.266994678330716
CNE100000MJ1,2041,9.215465892634144
CNE100000MJ1,2042,9.092771236699571
CNE100000MJ1,2043,8.899344086190009
CNE100000MJ1,2044,9.685181025130607
CNE100000MJ1,2045,9.633652239437227
CNE100000MJ1,2046,9.510957583502632
CNE100000MJ1,2047,9.317530432993525
CNE100000MJ1,2048,10.103367371934326
JP3152790006,2023,4.44671347744304
JP3152790006,2024,3.2441902544891312
JP3152790006,2025,3.495196823713431
JP3152790006,2026,3.8502511699788466
JP3152790006,2027,4.308643295157
JP3152790006,2028,3.106120072209248
JP3152790006,2029,3.357126641436421
JP3152790006,2030,3.7121809877003455
JP3152790006,2031,4.170573112887057
JP3152790006,2032,2.9680498899325682
JP3152790006,2033,3.2190564591530944
JP3152790006,2034,3.574110805425873
JP3152790006,2035,4.032502930605129
JP3152790006,2036,2.829979707647868
JP3152790006,2037,3.0809862768689174
JP3152790006,2038,3.436040623140509
JP3152790006,2039,3.89443274831493
JP3152790006,2040,2.691909525367859
JP3152790006,2041,2.9429160945951187
JP3152790006,2042,3.29797044085902
JP3152790006,2043,3.7563625660456115
JP3152790006,2044,2.553839343092406
JP3152790006,2045,2.8048459123138594
JP3152790006,2046,3.1599002585780096
JP3152790006,2047,3.6182923837637784
JP3152790006,2048,2.4157691608098837
AU000000IRI3,2023,3.745826980386018
AU000000IRI3,2024,3.303500484002972
AU000000IRI3,2025,3.422491162741796
AU000000IRI3,2026,3.5441178547992163
AU000000IRI3,2027,3.668196368135884
AU000000IRI3,2028,3.2258698717539223
AU000000IRI3,2029,3.3448605504939013
AU000000IRI3,2030,3.4664872425498703
AU000000IRI3,2031,3.590565755888764
AU000000IRI3,2032,3.148239259506262
AU000000IRI3,2033,3.2672299382437116
AU000000IRI3,2034,3.3888566303032164
AU000000IRI3,2035,3.51293514363909
AU000000IRI3,2036,3.0706086472554763
AU000000IRI3,2037,3.189599325993156
AU000000IRI3,2038,3.3112260180526274
AU000000IRI3,2039,3.435304531388118
AU000000IRI3,2040,2.9929780350061788
AU000000IRI3,2041,3.1119687137459198
AU000000IRI3,2042,3.2335954058024914
AU000000IRI3,2043,3.3576739191413743
AU000000IRI3,2044,2.9153474227592557
AU000000IRI3,2045,3.0343381014962567
AU000000IRI3,2046,3.155964793553307
AU000000IRI3,2047,3.280043306891702
AU000000IRI3,2048,2.8377168105088852
US2480191012,2023,44.44625154127198
US2480191012,2024,61.4504169090679
US2480191012,2025,59.35948603377243
US2480191012,2026,56.45239127466062
US2480191012,2027,52.73690050896616
US2480191012,2028,69.74106587670276
US2480191012,2029,67.65013500136914
US2480191012,2030,64.74304024229235
US2480191012,2031,61.02754947650146
US2480191012,2032,78.0317148442946
US2480191012,2033,75.94078396904568
US2480191012,2034,73.03368920984906
US2480191012,2035,69.3181984441606
US2480191012,2036,86.32236381198875
US2480191012,2037,84.23143293673378
US2480191012,2038,81.32433817754644
US2480191012,2039,77.60884741189705
US2480191012,2040,94.61301277962858
US2480191012,2041,92.52208190429872
US2480191012,2042,89.61498714521127
US2480191012,2043,85.89949637942095
US2480191012,2044,102.90366174720042
US2480191012,2045,100.81273087195304
US2480191012,2046,97.90563611285549
US2480191012,2047,94.1901453470802
US2480191012,2048,111.1943107148738
JP3651400008,2023,47.10755503396317
JP3651400008,2024,42.24755305497185
JP3651400008,2025,41.891818687311925
JP3651400008,2026,41.86902950221488
JP3651400008,2027,42.1767896094622
JP3651400008,2028,37.31678763049219
JP3651400008,2029,36.961053262840935
JP3651400008,2030,36.93826407774119
JP3651400008,2031,37.24602418501518
JP3651400008,2032,32.38602220602309
JP3651400008,2033,32.03028783834965
JP3651400008,2034,32.00749865327616
JP3651400008,2035,32.31525876052925
JP3651400008,2036,27.45525678152623
JP3651400008,2037,27.099522413855752
JP3651400008,2038,27.07673322877854
JP3651400008,2039,27.3844933360141
JP3651400008,2040,22.524491357046582
JP3651400008,2041,22.168756989396243
JP3651400008,2042,22.145967804295182
JP3651400008,2043,22.453727911568738
JP3651400008,2044,17.593725932580934
JP3651400008,2045,17.23799156491225
JP3651400008,2046,17.215202379810975
JP3651400008,2047,17.52296248708281
JP3651400008,2048,12.66296050809282
JP3346970001,2023,2.514229911209376
JP3346970001,2024,2.6528834153874374
JP3346970001,2025,2.6655842069899043
JP3346970001,2026,2.6880590318599245
JP3346970001,2027,2.720318616744019
JP3346970001,2028,2.858972120922266
JP3346970001,2029,2.8716729125244584
JP3346970001,2030,2.8941477373951034
JP3346970001,2031,2.9264073222790055
JP3346970001,2032,3.0650608264567634
JP3346970001,2033,3.077761618059466
JP3346970001,2034,3.100236442929246
JP3346970001,2035,3.132496027813933
JP3346970001,2036,3.271149531991888
JP3346970001,2037,3.283850323594563
JP3346970001,2038,3.3063251484642304
JP3346970001,2039,3.3385847333485232
JP3346970001,2040,3.4772382375268327
JP3346970001,2041,3.4899390291291805
JP3346970001,2042,3.512413853999479
JP3346970001,2043,3.544673438883373
JP3346970001,2044,3.6833269430610907
JP3346970001,2045,3.696027734664164
JP3346970001,2046,3.7185025595342243
JP3346970001,2047,3.7507621444183004
JP3346970001,2048,3.889415648596289
SE0005851706,2023,2.7181389655810255
SE0005851706,2024,2.5131799647062745
SE0005851706,2025,2.5881400113036976
SE0005851706,2026,2.6520510101458066
SE0005851706,2027,2.70484662642854
SE0005851706,2028,2.4998876255539413
SE0005851706,2029,2.574847672151958
SE0005851706,2030,2.638758670993096
SE0005851706,2031,2.691554287276584
SE0005851706,2032,2.486595286402381
SE0005851706,2033,2.561555332999102
