Isin,Year,SR001,SR002,SR003,SR004
CNE100000QL8,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3765250000,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3311540003,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3549020000,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0000072597,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100002PW3,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3431200009,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3910700008,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3386040004,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0005412504,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3801470000,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0004050250,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0010291245,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US75704L1044,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3422190003,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0007604061,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
MX01ID000009,2018,0.600000024,0,0,3.238517761
CNE100000MJ1,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3152790006,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
AU000000IRI3,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US2480191012,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3651400008,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3120110006,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3346970001,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0005851706,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE000000DM5,2018,1.610000014,0,0.628652394,5.131601334
SE0012313302,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3852000003,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3350930008,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3201900002,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB00BN4M3M55,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
ES0105093001,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3271100004,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3772000000,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
ES0105509006,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3977060007,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0000141137,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100001120,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3159930001,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3351000009,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3168300006,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
MT0000400102,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0009697220,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3630000002,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3400090001,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3758230001,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0001498481,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
NO0012861667,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100000VR5,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US3061372096,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE1000010B7,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DE000A2E4SV8,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DK0061549052,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3130230000,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
KYG5264Y1089,2018,2.349999905,3.137531757,0.990806222,4.729735374
JP3346170008,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3268870007,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
KR7000390005,2018,1.230000019,0.207876429,0.878715992,4.178859234
JP3101100000,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB0033600353,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GRS802003004,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DK0010270347,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB00BYYX6C66,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DK0061113511,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
NZVGLE0003S1,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3802950000,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3564600009,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3765220003,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3765120005,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3713400004,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US92823T2078,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3654100001,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0005440893,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US26253C2017,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0014005DA7,2018,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable
NO0012916131,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US00676P1075,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0005433740,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE0000001Y0,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SGXZ19450089,2018,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US5949181045,2019,4.010000229,5.789936066,0.91400224,8.042907715
US0231351067,2019,3.529999971,2.880697966,2.213051319,7.386332512
US68389X1054,2019,3.950000048,5.826451778,1.561448932,6.134259224
US02079K3059,2019,3.480000019,4.41250515,1.698025584,6.291612148
US01609W1027,2019,1.580000043,0.347061574,1.866080046,3.239689112
US4592001014,2019,4.800000191,6.148500443,2.193796158,7.827651501
US81762P1021,2019,2.99000001,2.67640686,1.326432705,6.342891216
SE0000108656,2019,4.769999981,6.692877293,4.060134888,4.215367794
US6974351057,2019,2.220000029,3.12007165,0.38074249,4.675778866
FR0000051732,2019,4.349999905,3.356468916,3.387518644,7.022558212
US34959E1091,2019,2.799999952,2.942856073,0.694761693,6.713442802
US90138F1021,2019,3.269999981,5.345981598,0.694761693,5.953874111
US00971T1016,2019,3.529999971,3.538924217,1.777769804,6.515388966
US6687711084,2019,3.289999962,1.989890933,1.869661689,7.50706768
FR0000121329,2019,4.329999924,5.837437153,2.005991697,6.685315609
US22788C1053,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US7501021056,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3877600001,2019,3.50999999,1.10090661,3.185477018,6.310459614
US8334451098,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US26210C1045,2019,2.420000076,0.72486192,1.187222242,7.311818123
US23804L1035,2019,1.360000014,0,0.694761693,4.712272167
JP3816600005,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US67059N1081,2019,1.50999999,0,0.694761693,5.480507851
US88076W1036,2019,3.200000048,3.996357203,1.317994595,5.585832119
JP3637300009,2019,1.370000005,0,0.38074249,5.605657101
US60937P1066,2019,1.730000019,0,0.694761693,6.665341854
US98980G1022,2019,1.309999943,0,0.357088864,5.336467266
JP3689500001,2019,1.720000029,0,1.495385051,4.703391075
IL0002730112,2019,2.400000095,3.03309226,0.559603393,5.136690617
IL0010824113,2019,1.120000005,0,0.357088864,4.301505566
US2681501092,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US18915M1071,2019,1.120000005,0,0.14539507,4.865148067
US98980F1049,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US70438V1061,2019,1.549999952,0,0.260070175,6.996752262
US10316T1043,2019,1.75999999,0,1.007691264,6.011488914
JP3400400002,2019,2.779999971,4.046076775,1.224418283,4.035963058
US49639K1016,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FI0009000277,2019,4.090000153,2.442453384,3.967269182,6.256979465
CA53229C1077,2019,1.330000043,0,0.694761693,4.512443066
CNE1000041K3,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
NO0004822503,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3544000007,2019,3.230000019,2.852052212,1.191914201,6.773517609
US2041661024,2019,1.190000057,0,0.086157337,5.464126587
US92511U1025,2019,1.549999952,0,0.694761693,5.687113762
DE000A2GS401,2019,3.49000001,2.643732309,3.361630201,4.605107307
US88025T1025,2019,1.559999943,0,0.694761693,5.729981899
US83417Q2049,2019,1.590000033,0,0.561332703,6.263873577
IL0011334468,2019,1.830000043,0,1.329126477,5.63351202
US7534221046,2019,1.379999995,0,0.14539507,6.346829414
US85917T1097,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3173400007,2019,2.710000038,5.741660595,0.300633073,4.324670792
CNE100003PM2,2019,0.939999998,0,0,4.35875082
CNE100000QJ2,2019,1.460000038,0,0.6016801,5.432353973
US81730H1095,2019,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable
US05988J1034,2019,1.210000038,0,0.14539507,5.419620991
CA09228F1036,2019,1.919999957,0,1.040558696,6.793397903
US4181001037,2019,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable
FR0000063737,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US74758T3032,2019,1.690000057,0,0.561332703,6.874211311
CNE1000009B9,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US31188V1008,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US9222801022,2019,1.620000005,0,0.694761693,6.086595535
CNE100000ZD6,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US98983V1061,2019,1.379999995,0,0.694761693,4.81052494
CH0012268360,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB00B01QGK86,2019,2.859999895,2.581074715,0.809045613,7.197049141
US98585N1063,2019,1.350000024,0,0.14539507,6.22467804
JP3346200003,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US81374A1051,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3346300001,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US53261M2035,2019,1.720000029,0,0.694761693,6.634187698
FR0011040500,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
KR7035420009,2019,3.430000067,4.083974361,1.945708632,5.778604507
FR0000071797,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
TW0006689003,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DE0005419105,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US12468P1049,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US91544A1097,2019,1.580000043,0,0.694761693,5.87823534
JP3545130001,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3539000004,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DE000A288904,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE000001BB0,2019,1.110000014,0,0,5.281611443
IT0005037210,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0012882389,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100001S32,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
INE356A01018,2019,1.980000019,0.501396656,1.456758857,4.950564861
JP3100700008,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US90114C1071,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3712500002,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
BE0974371032,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3126330004,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0015961222,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB00BMTV7393,2019,1.070000052,0.987741411,0.383540183,2.67621088
US68287N1000,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0016101844,2019,2.279999971,2.087725401,0.671775222,5.523674965
US10921T1016,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3305560009,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US7433121008,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3310250000,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE000000KJ6,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US22207T1016,2019,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable
JP3284000001,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US94724R1086,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0001454435,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SA0007879543,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3105010007,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100000M47,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FI4000519228,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FI4000519236,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US1263271058,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3546300009,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3152750000,2019,1.629999995,0,1.883386493,3.490543842
US92347M1009,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3436300002,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3351050004,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
AU0000119307,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3601600004,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3108060009,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
ES0105102000,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
AU000000MP15,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3272600002,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3351070002,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3436400000,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
KR7112040001,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100000QL8,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3765250000,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3311540003,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3549020000,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0000072597,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100002PW3,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3431200009,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3910700008,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3386040004,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0005412504,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3801470000,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0004050250,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0010291245,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US75704L1044,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3422190003,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0007604061,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
MX01ID000009,2019,0.649999976,0,0.150021881,3.198672771
CNE100000MJ1,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3152790006,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
AU000000IRI3,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US2480191012,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3651400008,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3120110006,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3346970001,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0005851706,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE000000DM5,2019,1.50999999,0,0.628652394,4.700464249
SE0012313302,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3852000003,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3350930008,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3201900002,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB00BN4M3M55,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
ES0105093001,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3271100004,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3772000000,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
ES0105509006,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3977060007,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0000141137,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100001120,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3159930001,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3351000009,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3168300006,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
MT0000400102,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SE0009697220,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3630000002,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3400090001,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3758230001,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0001498481,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
NO0012861667,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE100000VR5,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US3061372096,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE1000010B7,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DE000A2E4SV8,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DK0061549052,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3130230000,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
KYG5264Y1089,2019,2.420000076,3.267827034,0.990806222,4.912303925
JP3346170008,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3268870007,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
KR7000390005,2019,1.24000001,0.207876429,0.878715992,4.241090298
JP3101100000,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB0033600353,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GRS802003004,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DK0010270347,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB00BYYX6C66,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
DK0061113511,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
NZVGLE0003S1,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3802950000,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3564600009,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3765220003,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3765120005,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3713400004,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US92823T2078,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3654100001,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0005440893,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US26253C2017,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0014005DA7,2019,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable,#N/A Field Not Applicable
NO0012916131,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US00676P1075,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
IT0005433740,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
CNE0000001Y0,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
SGXZ19450089,2019,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US5949181045,2020,4.53000021,5.647766113,1.727106571,8.350011826
US0231351067,2020,3.980000019,3.219124079,3.00731039,7.152266979
US68389X1054,2020,3.930000067,4.955340385,1.753195524,6.556087017
US02079K3059,2020,4.230000019,5.209039688,2.5464499,6.609687805
US01609W1027,2020,2.230000019,2.331815958,1.866080046,2.733003378
US4592001014,2020,4.460000038,5.822675228,2.059561729,7.102287292
US81762P1021,2020,4.789999962,4.58242178,3.494477034,7.033987522
SE0000108656,2020,5.25,7.090384483,4.818155289,4.306536198
US6974351057,2020,3.289999962,7.2619977,0.481670111,4.806317806
FR0000051732,2020,4.610000134,4.233967781,4.077974319,5.77951622
US34959E1091,2020,3.140000105,2.984705687,1.203700185,6.856737614
US90138F1021,2020,3.24000001,4.735761166,0.863077402,6.022834778
US00971T1016,2020,4.619999886,5.134428024,2.771118164,7.061003208
US6687711084,2020,3.75999999,3.804920197,1.459826231,7.949648857
FR0000121329,2020,4.539999962,5.692967892,2.578558207,6.485737324
US22788C1053,2020,1.200000048,0,0.14539507,5.317252636
US7501021056,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3877600001,2020,2.779999971,1.097363472,1.829506993,6.35389185
US8334451098,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US26210C1045,2020,2.369999886,0.430276424,1.325361133,7.330080032
US23804L1035,2020,1.649999976,0,0.694761693,6.265996933
JP3816600005,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US67059N1081,2020,2.430000067,2.52199316,0.789543271,5.324249744
US88076W1036,2020,4.96999979,5.379808903,3.611228466,6.602107048
JP3637300009,2020,1.620000005,0,0.646513581,6.18390274
US60937P1066,2020,1.710000038,0,0.694761693,6.55654335
US98980G1022,2020,1.419999957,0,0.61353761,5.235628128
JP3689500001,2020,1.559999943,0,1.456758857,4.050965786
IL0002730112,2020,3.369999886,2.225656033,3.226799726,4.918149471
IL0010824113,2020,1.200000048,0,0.357088864,4.713822365
US2681501092,2020,1.370000005,0,0.356566131,5.672145367
US18915M1071,2020,2.029999971,0.291059703,1.277136922,6.027752876
US98980F1049,2020,1.429999948,0,0.533054531,5.477424622
US70438V1061,2020,1.659999967,0,0.494853258,6.860702515
US10316T1043,2020,1.639999986,0,0.694761693,6.205818176
JP3400400002,2020,3.119999886,3.760915995,2.087131262,4.023233414
US49639K1016,2020,1.610000014,3.187278509,0.491027892,1.941087246
FI0009000277,2020,4.340000153,2.757795095,3.895819664,6.937333584
CA53229C1077,2020,1.590000033,0,0.980041802,5.178171635
CNE1000041K3,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
NO0004822503,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3544000007,2020,3.559999943,3.49604702,1.238247037,6.858683109
US2041661024,2020,1.429999948,0,0.326136351,6.078109264
US92511U1025,2020,1.529999971,0,0.694761693,5.592155457
DE000A2GS401,2020,3.769999981,3.210360289,3.39010644,4.920645714
US88025T1025,2020,2.730000019,1.50903213,1.79797411,5.882970333
US83417Q2049,2020,1.720000029,0,0.694761693,6.641196728
IL0011334468,2020,2.950000048,0,4.526025295,5.21857357
US7534221046,2020,1.389999986,0,0.14539507,6.43727541
US85917T1097,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3173400007,2020,3.390000105,5.68483448,1.423233032,4.388938904
CNE100003PM2,2020,1.039999962,0,0.198390529,4.316235542
CNE100000QJ2,2020,1.389999986,0,0.6016801,5.093420029
US81730H1095,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US05988J1034,2020,1.409999967,0,0.694761693,4.942613125
CA09228F1036,2020,2.019999981,0,1.040558696,7.352800846
US4181001037,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
FR0000063737,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US74758T3032,2020,1.669999957,0,0.694761693,6.351993084
CNE1000009B9,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US31188V1008,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US9222801022,2020,1.519999981,0,0.694761693,5.558287621
CNE100000ZD6,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US98983V1061,2020,1.600000024,0,0.694761693,5.986201286
CH0012268360,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
GB00B01QGK86,2020,2.930000067,2.536006212,0.935664892,7.25959444
US98585N1063,2020,1.389999986,0,0.14539507,6.414529324
JP3346200003,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US81374A1051,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
JP3346300001,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
US53261M2035,2020,1.620000005,0,0.694761693,6.095822334
FR0011040500,2020,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
KR7035420009,2020,3.619999886,3.320041418,2.8589046,5.397576809
